source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/indian-army-bsc-nursing-2025,llm-skipped,indian-army-bsc-nursing-2025,,,/site/blog/aiims-bsc-nursing,skip,bridge,,,,No paragraph discusses AIIMS or a comparable exam context where the link integrates naturally without a forbidden connector or forced insertion.,
/site/blog/indian-army-bsc-nursing-2025,planned,indian-army-bsc-nursing-2025,post-body-2nd-half,17.0,/site/blog/education-loan-for-bsc-nursing,insert,bridge,BSc Nursing education loan,The online registration requires specific documentation and varies in fee structure based on your category.,The online registration requires specific documentation and varies in fee structure based on your category (a [BSc Nursing education loan](/site/blog/education-loan-for-bsc-nursing) can help cover related costs).,"P8 discusses fees and financial aspects of registration, making an education loan reference a natural parenthetical fit.",
/site/blog/indian-army-bsc-nursing-2025,llm-skipped,indian-army-bsc-nursing-2025,,,/site/blog/bcece-bsc-nursing,skip,bridge,,,,No paragraph discusses BCECE or Bihar-specific nursing entrance context where this link would integrate naturally.,
/site/blog/indian-army-bsc-nursing-2025,llm-skipped,indian-army-bsc-nursing-2025,,,/site/blog/dha-exam-fees,skip,bridge,,,,DHA exam fees are not discussed in any eligible paragraph; the fee-related sentences are short caption fragments that fail the 40-character prose rule.,
/site/blog/pgimer-nursing-2025,llm-skipped,pgimer-nursing-2025,,,/site/blog/indian-army-bsc-nursing-2025,skip,bridge,,,,No paragraph discusses Indian Army nursing or a natural context to introduce it without forced insertion.,
/site/blog/pgimer-nursing-2025,llm-skipped,pgimer-nursing-2025,,,/site/blog/bcece-bsc-nursing,skip,bridge,,,,No paragraph contextually discusses Bihar or BCECE nursing admissions.,
/site/blog/pgimer-nursing-2025,llm-skipped,pgimer-nursing-2025,,,/site/blog/cmc-ludhiana-b-sc-nursing,skip,bridge,,,,No paragraph discusses CMC Ludhiana or a comparable institution in a way that permits natural insertion.,
/site/blog/pgimer-nursing-2025,llm-skipped,pgimer-nursing-2025,,,/site/blog/icar-exam-date,skip,bridge,,,,ICAR is an agriculture entrance exam entirely unrelated to BSc Nursing content in any paragraph.,
/site/blog/executive-mba-in-india,llm-skipped,executive-mba-in-india,,,/site/blog/mba-in-agriculture,skip,bridge,,,,No paragraph discusses agriculture or a context where MBA in Agriculture fits naturally as a grammatical insertion.,
/site/blog/executive-mba-in-india,llm-skipped,executive-mba-in-india,,,/site/blog/mba-in-biotechnology,skip,bridge,,,,No paragraph discusses biotechnology or a context where MBA in Biotechnology fits naturally as a grammatical insertion.,
/site/blog/executive-mba-in-india,llm-skipped,executive-mba-in-india,,,/site/blog/mba-in-digital-marketing,skip,bridge,,,,No paragraph discusses digital marketing or a context where MBA in Digital Marketing fits naturally as a grammatical insertion.,
/site/blog/executive-mba-in-india,llm-skipped,executive-mba-in-india,,,/site/blog/mba-in-hotel-management,skip,bridge,,,,No paragraph discusses hotel management or a context where MBA in Hotel Management fits naturally as a grammatical insertion.,
/site/blog/executive-mba-in-india,llm-skipped,executive-mba-in-india,,,/site/blog/mba-in-switzerland,skip,bridge,,,,No paragraph discusses Switzerland or international MBA destinations where this link fits naturally as a grammatical insertion.,
/site/blog/pgimer-nursing-2025,dropped,pgimer-nursing-2025,,,/site/blog/aiims-bsc-nursing,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/credila-overseas-education-loan,llm-skipped,credila-overseas-education-loan,,,/site/blog/indian-overseas-bank-education-loan,skip,bridge,,,,No paragraph discusses Indian Overseas Bank or its specific offerings; placing it would be category-adjacent at best.,
/site/blog/credila-overseas-education-loan,planned,credila-overseas-education-loan,post-body,3.0,/site/blog/hdfc-credila-education-loan,insert,bridge,HDFC Credila,"Credila Financial Services Limited (formerly HDFC Credila), India's first NBFC for education loans, has funded 2.26 lakh+ students across 5,200+ universities in 64 countries .","Credila Financial Services Limited (formerly [HDFC Credila](/site/blog/hdfc-credila-education-loan)), India's first NBFC for education loans, has funded 2.26 lakh+ students across 5,200+ universities in 64 countries .","P3 explicitly names HDFC Credila, making it the perfect natural anchor for the HDFC Credila education loan page.",
/site/blog/credila-overseas-education-loan,llm-skipped,credila-overseas-education-loan,,,/site/blog/mpower-vs-prodigy-finance-abroad-education-loan,skip,bridge,,,,No paragraph discusses MPOWER or Prodigy Finance; no natural fit without forcing a connection.,
/site/blog/credila-overseas-education-loan,llm-skipped,credila-overseas-education-loan,,,/site/blog/education-loan-malaysia,skip,bridge,,,,No paragraph specifically discusses Malaysia as a study destination; inserting it would be category-adjacent rather than topically grounded.,
/site/blog/indian-army-bsc-nursing-2025,planned,indian-army-bsc-nursing-2025,post-body-2nd-half,41.0,/site/blog/aiims-bsc-nursing,insert,bridge,AIIMS BSc Nursing,"Check out this blog on  BSc Nursing Course  for details on course length, fees, and eligibility.","Check out this blog on  BSc Nursing Course  for details on course length, fees, and eligibility (or [AIIMS BSc Nursing](/site/blog/aiims-bsc-nursing) for a parallel exam).","Wraps a new parallel exam reference as a parenthetical after a comma, adding under 40 visible characters.",
/site/blog/credila-overseas-education-loan,dropped,credila-overseas-education-loan,,,/site/blog/best-bank-for-study-abroad-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/ibsat-exam,llm-skipped,ibsat-exam,,,/site/blog/icar-exam-date,skip,bridge,,,,"ICAR is an agricultural research entrance exam with no conceptual connection to any paragraph discussing IBSAT, MBA admissions, or business school eligibility.",
/site/blog/ibsat-exam,llm-skipped,ibsat-exam,,,/site/blog/jexpo-exam,skip,bridge,,,,JEXPO is a polytechnic entrance exam for West Bengal; no paragraph in this MBA-focused post discusses anything related to it.,
/site/blog/ibsat-exam,llm-skipped,ibsat-exam,,,/site/blog/nest-exam-dates,skip,bridge,,,,NEST is a science entrance exam for NISER/CEBS; no paragraph here discusses science undergraduate admissions or anything adjacent to NEST.,
/site/blog/ibsat-exam,llm-skipped,ibsat-exam,,,/site/blog/imucet-exam-syllabus,skip,bridge,,,,IMUCET is a maritime university entrance exam with no topical connection to any eligible paragraph about IBSAT or MBA admissions.,
/site/blog/ibsat-exam,llm-skipped,ibsat-exam,,,/site/blog/bitsat-exam-pattern,skip,bridge,,,,BITSAT is an engineering undergraduate entrance exam; no paragraph in this MBA/IBSAT post discusses engineering admissions or anything that would make this link natural and non-algorithmic.,
/site/blog/what-is-the-fee-structure-of-presidency-university-2022-courses,llm-skipped,what-is-the-fee-structure-of-presidency-university-2022-courses,,,/site/blog/aakash-institute-fee-structure,skip,bridge,,,,"Aakash Institute is a coaching institute, not discussed anywhere in this post about Presidency University's fee structure.",
/site/blog/what-is-the-fee-structure-of-presidency-university-2022-courses,llm-skipped,what-is-the-fee-structure-of-presidency-university-2022-courses,,,/site/blog/aakash-institute-patna-fee-structure,skip,bridge,,,,Aakash Institute Patna is not discussed anywhere in this post about Presidency University.,
/site/blog/what-is-the-fee-structure-of-presidency-university-2022-courses,llm-skipped,what-is-the-fee-structure-of-presidency-university-2022-courses,,,/site/blog/afmc-mbbs-fees-structure,skip,bridge,,,,"AFMC MBBS fees are not discussed in this post; Presidency University offers allied health sciences but not MBBS, so no sentence addresses this topic.",
/site/blog/what-is-the-fee-structure-of-presidency-university-2022-courses,llm-skipped,what-is-the-fee-structure-of-presidency-university-2022-courses,,,/site/blog/mbbs-fees,skip,bridge,,,,"MBBS fees are not discussed in this post; the health sciences paragraph covers allied health programmes (AOTT, CCT, MRIT, B.PT) but not MBBS, making this only category-adjacent.",
/site/blog/ts-icet-exam-date,llm-skipped,ts-icet-exam-date,,,/site/blog/cat-exam-date-2025,skip,bridge,,,,No paragraph discusses CAT exam dates or CAT as a concept; inserting it would be purely category-adjacent with no topical hook.,
/site/blog/ts-icet-exam-date,llm-skipped,ts-icet-exam-date,,,/site/blog/cuet-rank-list-2025,skip,bridge,,,,"No paragraph discusses CUET rank lists, cut-offs, or counselling in a way that relates to CUET specifically; the page is about TG ICET only.",
/site/blog/ts-icet-exam-date,llm-skipped,ts-icet-exam-date,,,/site/blog/sat-exam-fees,skip,bridge,,,,SAT exam fees are entirely unrelated to TG ICET content; no eligible paragraph discusses SAT.,
/site/blog/ts-icet-exam-date,llm-skipped,ts-icet-exam-date,,,/site/blog/jac-delhi-college-predictor,skip,bridge,,,,JAC Delhi college predictor is specific to Delhi admissions and has no topical connection to any TG ICET paragraph.,
/site/blog/what-is-the-fee-structure-of-presidency-university-2022-courses,dropped,what-is-the-fee-structure-of-presidency-university-2022-courses,,,/site/blog/how-to-become-a-screenwriter-an-interview-with-aparna-sen-screenwriter-actor-and-presidency-university-alumni,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/mba-in-digital-marketing,llm-skipped,mba-in-digital-marketing,,,/site/blog/mba-in-biotechnology,skip,bridge,,,,No paragraph discusses biotechnology or a concept close enough to naturally anchor an MBA in Biotechnology link without forced insertion.,
/site/blog/mba-in-digital-marketing,llm-skipped,mba-in-digital-marketing,,,/site/blog/mba-in-agriculture,skip,bridge,,,,No paragraph discusses agriculture or agri-business; the concept is only category-adjacent and not discussed in any eligible sentence.,
/site/blog/mba-in-digital-marketing,llm-skipped,mba-in-digital-marketing,,,/site/blog/mba-in-dubai,skip,bridge,,,,No paragraph discusses studying abroad in Dubai or international MBA locations; nothing to naturally anchor to.,
/site/blog/mba-in-digital-marketing,llm-skipped,mba-in-digital-marketing,,,/site/blog/mba-in-switzerland,skip,bridge,,,,No paragraph discusses Switzerland or international study destinations; concept is not present in any eligible sentence.,
/site/blog/how-to-download-neet-2025-answer-key,llm-skipped,how-to-download-neet-2025-answer-key,,,/site/blog/cmat-exam-answer-key,skip,bridge,,,,"CMAT is a management exam; no paragraph in this NEET-focused post discusses management exam answer keys, making any placement category-adjacent at best.",
/site/blog/how-to-download-neet-2025-answer-key,llm-skipped,how-to-download-neet-2025-answer-key,,,/site/blog/snap-exam-answer-key-for-2024,skip,bridge,,,,SNAP is a management entrance exam; no paragraph discusses it or a comparable context where linking it would be natural and topically relevant.,
/site/blog/how-to-download-neet-2025-answer-key,llm-skipped,how-to-download-neet-2025-answer-key,,,/site/blog/hdfc-bank-education-loan-college-list,skip,bridge,,,,"No paragraph discusses HDFC Bank or a college list in the context of education loans; the education loan reference in P23 already has a link and is about MBBS loan options, not HDFC college lists.",
/site/blog/ts-icet-exam-date,planned,ts-icet-exam-date,post-body,76.0,/site/blog/ts-icet-exam,insert,bridge,TG ICET 2026,The TG ICET 2026 cutoff refers to the minimum score required for candidates to be eligible for admission into MBA and MCA programs offered by colleges in Telangana.,The [TG ICET 2026](/site/blog/ts-icet-exam) cutoff refers to the minimum score required for candidates to be eligible for admission into MBA and MCA programs offered by colleges in Telangana.,Wraps the existing phrase 'TG ICET 2026' with the correct relative URL (no double slash).,
/site/blog/mba-in-digital-marketing,planned,mba-in-digital-marketing,post-body,33.0,/site/blog/mba-in-supply-chain-management,insert,bridge,supply chain management,"MBA in Marketing focuses on developing expertise in market research, consumer behavior, branding, and advertising strategies.","MBA in Marketing focuses on developing expertise in market research, consumer behavior, branding, and advertising strategies (not [supply chain management](/site/blog/mba-in-supply-chain-management)).","Wraps a short existing-concept phrase as anchor, stays well under 60 added visible characters, and naturally contrasts the two MBA types.",
/site/blog/how-to-download-neet-2025-answer-key,planned,how-to-download-neet-2025-answer-key,post-body,50.0,/site/blog/documents-required-for-neet-counselling,insert,bridge,documents required for NEET counselling,"Prepare for Counselling:  You can begin preparing for counselling and seat allocation early, based on your anticipated rank.","Prepare for Counselling:  You can begin preparing for counselling and seat allocation early, based on your anticipated rank (gather [documents required for NEET counselling](/site/blog/documents-required-for-neet-counselling) in advance).","Added a parenthetical at a punctuation boundary after the sentence's final clause, wrapping a distinctive phrase from the target title.",
/site/blog/how-to-download-neet-2025-answer-key,planned,how-to-download-neet-2025-answer-key,post-body,40.0,/site/blog/karnataka-neet-rank-predictor-2025,insert,bridge,NEET rank predictor,"This will give you an estimate of your score, which can guide you in understanding your rank and applying to your desired colleges before their deadlines for admission.","This will give you an estimate of your score, which can guide you in understanding your rank (a [NEET rank predictor](/site/blog/karnataka-neet-rank-predictor-2025) can help) and applying to your desired colleges before their deadlines for admission.","Inserted a parenthetical at a punctuation boundary after 'rank', wrapping a distinctive phrase from the target title without altering original words.",
/site/blog/oet-full-form,llm-skipped,oet-full-form,,,/site/blog/cat-exam-date-2025,skip,bridge,,,,"CAT is a management entrance exam with no conceptual relevance to any paragraph discussing OET, a healthcare English proficiency test.",
/site/blog/oet-full-form,llm-skipped,oet-full-form,,,/site/blog/hbsat-exam,skip,bridge,,,,HBSAT is a business school aptitude test with no conceptual relevance to any paragraph in this OET-focused healthcare article.,
/site/blog/oet-full-form,llm-skipped,oet-full-form,,,/site/blog/icar-exam-date,skip,bridge,,,,ICAR is an agriculture entrance exam with no conceptual connection to any paragraph discussing OET for healthcare professionals.,
/site/blog/oet-full-form,llm-skipped,oet-full-form,,,/site/blog/ctet-exam,skip,bridge,,,,CTET is a teacher eligibility test with no conceptual relevance to any paragraph in this OET healthcare English proficiency article.,
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,llm-skipped,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,,,/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,skip,bridge,,,,No paragraph discusses Andhra Pradesh or a sufficiently related state-specific loan comparison that would make this link natural and non-forced.,
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,llm-skipped,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,,,/site/blog/abroad-education-loan-in-ahmedabad,skip,bridge,,,,Ahmedabad-specific abroad loans are not discussed in any eligible paragraph; the concept is too location-specific to insert naturally.,
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,llm-skipped,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,,,/site/blog/education-loan-for-poland,skip,bridge,,,,"No paragraph discusses Poland or any specific country for study abroad; inserting this would be purely category-adjacent, not topically relevant.",
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,llm-skipped,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,,,/site/blog/education-loan-for-mcom,skip,bridge,,,,No paragraph discusses MCom or any specific postgraduate course that would make this link contextually accurate.,
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,planned,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,post-body,36.0,/site/blog/government-education-loan-for-sc-st-students,insert,bridge,government education loans for SC/ST students,Collateral‑free education loans allow students to borrow without pledging property or large securities as a guarantee.,Collateral‑free education loans allow students to borrow without pledging property or large securities as a guarantee (including [government education loans for SC/ST students](/site/blog/government-education-loan-for-sc-st-students)).,"P25 discusses collateral-free borrowing for students without substantial assets, a context directly relevant to SC/ST government loan schemes, and the anchor uses a distinctive phrase from the target title.",
/site/blog/affidavit-for-education-loan,planned,affidavit-for-education-loan,post-body,38.0,/site/blog/gap-certificate-for-education-loan,insert,bridge,gap certificate,"A  gap certificate  (also known as a  gap affidavit ) is a legally valid, self-declared document drafted on non-judicial stamp paper.","A  [gap certificate](/site/blog/gap-certificate-for-education-loan)  (also known as a  gap affidavit ) is a legally valid, self-declared document drafted on non-judicial stamp paper.","P29 directly introduces and defines the gap certificate, making this the natural wrapping spot for the existing phrase.",
/site/blog/affidavit-for-education-loan,planned,affidavit-for-education-loan,post-body,14.0,/site/blog/education-loan-sanction-letter,insert,bridge,loan sanctioned,"Submitting the correct affidavits upfront can speed up approval, reduce document queries, and improve your chances of getting the loan sanctioned without hurdles.","Submitting the correct affidavits upfront can speed up approval, reduce document queries, and improve your chances of getting the [loan sanctioned](/site/blog/education-loan-sanction-letter) without hurdles.","P12 discusses getting the loan sanctioned, which directly matches the sanction letter blog topic; wrapping the existing phrase keeps the edit minimal.",
/site/blog/affidavit-for-education-loan,llm-skipped,affidavit-for-education-loan,,,/site/blog/what-is-roi-in-education-loan,skip,bridge,,,,"No paragraph in the eligible content discusses interest rates or ROI in a way that would allow a natural, non-forced insertion of this link.",
/site/blog/affidavit-for-education-loan,planned,affidavit-for-education-loan,post-body,5.0,/site/blog/education-loan-bonafide-letter,insert,bridge,bonafide letter,"Lenders rely on this affidavit to verify intent, establish financial accountability, and ensure that the loan is being taken strictly for  education-related expenses .","Lenders rely on this affidavit to verify intent, establish financial accountability, and ensure that the loan is being taken strictly for  education-related expenses  (such as those confirmed in a [bonafide letter](/site/blog/education-loan-bonafide-letter)).","P5 discusses verifying that funds are used for education-related expenses, which is exactly what a bonafide letter confirms; the parenthetical adds context without rewording.",
/site/blog/aeee-result,llm-skipped,aeee-result,,,/site/blog/keam-rank-list,skip,bridge,,,,KEAM rank list is not discussed in any eligible paragraph; the content is exclusively about AEEE rank lists and counselling.,
/site/blog/aeee-result,llm-skipped,aeee-result,,,/site/blog/tsicet-result,skip,bridge,,,,TSICET result is not discussed or conceptually present in any eligible paragraph.,
/site/blog/aeee-result,llm-skipped,aeee-result,,,/site/blog/cuet-pg-result-2025,skip,bridge,,,,CUET PG result is not discussed or conceptually present in any eligible paragraph.,
/site/blog/aeee-result,planned,aeee-result,post-body,30.0,/site/blog/aeee-rank-predictor,insert,bridge,AEEE rank predictor,"The rank list will be determined based on the number of candidates, marks obtained, available courses, and seats.","The rank list will be determined based on the number of candidates, marks obtained, available courses, and seats (use an [AEEE rank predictor](/site/blog/aeee-rank-predictor) to estimate your position).","P15 discusses how the AEEE rank list is determined, making an AEEE rank predictor directly relevant to the sentence.",
/site/blog/aeee-result,llm-skipped,aeee-result,,,/site/blog/mat-result,skip,bridge,,,,MAT result is not discussed or conceptually present in any eligible paragraph.,
/site/blog/kerala-government-education-loan-subsidy,llm-skipped,kerala-government-education-loan-subsidy,,,/site/blog/jodo-education-loan,skip,bridge,,,,No paragraph discusses Jodo or a concept closely enough to place this link naturally without being category-adjacent only.,
/site/blog/kerala-government-education-loan-subsidy,llm-skipped,kerala-government-education-loan-subsidy,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,"No paragraph in the eligible set discusses SC/ST students or related eligibility criteria, making any placement category-adjacent rather than topically relevant.",
/site/blog/kerala-government-education-loan-subsidy,llm-skipped,kerala-government-education-loan-subsidy,,,/site/blog/bajaj-finance-education-loan,skip,bridge,,,,Bajaj Finance is not mentioned or contextually discussed in any eligible paragraph; inserting it would be forced and unnatural.,
/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,llm-skipped,top-colleges-fees-for-mbbs-abroad-for-indian-students,,,/site/blog/affordable-mba-abroad-for-indian,skip,bridge,,,,"No paragraph discusses MBA abroad; the post is exclusively about MBBS, making any insertion topic-irrelevant.",
/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,llm-skipped,top-colleges-fees-for-mbbs-abroad-for-indian-students,,,/site/blog/mba-abroad-for-indian-students,skip,bridge,,,,MBA abroad is not discussed anywhere in the eligible paragraphs; inserting it would be category-adjacent only.,
/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,llm-skipped,top-colleges-fees-for-mbbs-abroad-for-indian-students,,,/site/blog/ms-in-abroad,skip,bridge,,,,"MS abroad is not mentioned or discussed in any eligible paragraph; no natural, rule-compliant insertion point exists.",
/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,llm-skipped,top-colleges-fees-for-mbbs-abroad-for-indian-students,,,/site/blog/mba-in-italy-for-indian-students,skip,bridge,,,,MBA in Italy is entirely unrelated to the MBBS content in every eligible paragraph.,
/site/blog/affidavit-for-education-loan,dropped,affidavit-for-education-loan,,,/site/education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kerala-government-education-loan-subsidy,dropped,kerala-government-education-loan-subsidy,,,/site/blog/education-loan-subsidy-sbi,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kerala-government-education-loan-subsidy,dropped,kerala-government-education-loan-subsidy,,,/site/blog/education-loan-by-the-government,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,dropped,top-colleges-fees-for-mbbs-abroad-for-indian-students,,,/site/blog/best-country-to-study-abroad,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/affordable-mba-abroad-for-indian,llm-skipped,affordable-mba-abroad-for-indian,,,/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,skip,bridge,,,,"No paragraph discusses MBBS colleges or fee structures; topic is entirely MBA-focused, so MBBS college fees content has no natural home here.",
/site/blog/affordable-mba-abroad-for-indian,llm-skipped,affordable-mba-abroad-for-indian,,,/site/blog/mbbs-in-abroad-for-indian,skip,bridge,,,,"No paragraph discusses MBBS abroad; all content is MBA-specific, making any insertion topically irrelevant.",
/site/blog/affordable-mba-abroad-for-indian,llm-skipped,affordable-mba-abroad-for-indian,,,/site/blog/study-phd-in-abroad,skip,bridge,,,,No paragraph discusses PhD programs abroad; inserting a PhD link into MBA content would be topically mismatched and forced.,
/site/blog/cracking-the-snap-exam-pattern,llm-skipped,cracking-the-snap-exam-pattern,,,/site/blog/cat-exam-date-2025,skip,bridge,,,,"No paragraph discusses CAT exam dates or registration; the post is exclusively about SNAP, so no natural placement exists.",
/site/blog/cracking-the-snap-exam-pattern,llm-skipped,cracking-the-snap-exam-pattern,,,/site/blog/nest-exam-dates,skip,bridge,,,,NEST exam is unrelated to SNAP or MBA admissions; no paragraph discusses it or provides a natural placement.,
/site/blog/cracking-the-snap-exam-pattern,llm-skipped,cracking-the-snap-exam-pattern,,,/site/blog/imucet-exam-syllabus,skip,bridge,,,,IMUCET is a marine engineering entrance exam with no conceptual overlap with any paragraph in this SNAP post.,
/site/blog/cracking-the-snap-exam-pattern,llm-skipped,cracking-the-snap-exam-pattern,,,/site/blog/hbsat-exam,skip,bridge,,,,HBSAT is unrelated to SNAP or Symbiosis MBA admissions; no paragraph discusses it or provides a natural placement.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-in-microbiology,skip,bridge,,,,No paragraph discusses microbiology or a concept close enough to it; category-adjacent only.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-bioinformatics,skip,bridge,,,,Bioinformatics is not discussed or meaningfully referenced in any eligible paragraph.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/ma-in-psychology,skip,bridge,,,,Psychology is not discussed in any eligible paragraph; psychiatric nursing is mentioned but is too loose a connection to warrant linking to an MA Psychology page.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-zoology,skip,bridge,,,,Zoology is not discussed or referenced in any eligible paragraph; purely category-adjacent.,
/site/blog/m-pharm-course-a-complete-guide,llm-skipped,m-pharm-course-a-complete-guide,,,/site/blog/bds-course,skip,bridge,,,,No paragraph discusses BDS or dentistry; category-adjacent only.,
/site/blog/m-pharm-course-a-complete-guide,llm-skipped,m-pharm-course-a-complete-guide,,,/site/blog/btech-fees,skip,bridge,,,,No paragraph discusses BTech or engineering; category-adjacent only.,
/site/blog/m-pharm-course-a-complete-guide,planned,m-pharm-course-a-complete-guide,post-body,4.0,/site/blog/bsc-nursing-course,insert,bridge,BSc Nursing,"Graduates of the M Pharm program have numerous career opportunities in private and government sectors, making it a valuable qualification in healthcare.","Graduates of the M Pharm program have numerous career opportunities in private and government sectors, making it a valuable qualification in healthcare (like [BSc Nursing](/site/blog/bsc-nursing-course)).","P2 discusses healthcare career value, and BSc Nursing is a comparable healthcare qualification that fits naturally as a parenthetical example.",
/site/blog/m-pharm-course-a-complete-guide,llm-skipped,m-pharm-course-a-complete-guide,,,/site/blog/dch-in-pediatrics-eligibility-colleges,skip,bridge,,,,No paragraph discusses pediatrics or DCH; category-adjacent only.,
/site/blog/m-pharm-course-a-complete-guide,llm-skipped,m-pharm-course-a-complete-guide,,,/site/blog/bca-course-fees,skip,bridge,,,,No paragraph discusses BCA or computer applications; category-adjacent only.,
/site/blog/affordable-mba-abroad-for-indian,dropped,affordable-mba-abroad-for-indian,,,/site/blog/best-country-to-study-abroad,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/cracking-the-snap-exam-pattern,planned,cracking-the-snap-exam-pattern,post-body,2.0,/site/blog/what-is-snap-exam,insert,bridge,SNAP exam eligibility and cutoffs,This competitive test opens doors to some of India's best business schools.,This competitive test opens doors to some of India's best business schools (see [SNAP exam eligibility and cutoffs](/site/blog/what-is-snap-exam)).,"Wraps a new parenthetical containing distinctive title words from the target page, staying within visible growth limits.",
/site/blog/mba-in-artificial-intelligence,llm-skipped,mba-in-artificial-intelligence,,,/site/blog/mba-in-consulting,skip,bridge,,,,No paragraph discusses consulting as a topic; category-adjacent only.,
/site/blog/mba-in-artificial-intelligence,llm-skipped,mba-in-artificial-intelligence,,,/site/blog/mba-in-biotechnology,skip,bridge,,,,No paragraph discusses biotechnology; no natural wrappable phrase exists.,
/site/blog/mba-in-artificial-intelligence,llm-skipped,mba-in-artificial-intelligence,,,/site/blog/mba-in-fashion-management,skip,bridge,,,,Fashion management is not discussed in any eligible paragraph.,
/site/blog/mba-in-artificial-intelligence,llm-skipped,mba-in-artificial-intelligence,,,/site/blog/mba-in-agriculture,skip,bridge,,,,Agriculture is not discussed in any eligible paragraph.,
/site/blog/mba-in-artificial-intelligence,planned,mba-in-artificial-intelligence,post-body,52.0,/site/blog/mba-in-investment-banking,insert,bridge,investment banking,"Graduates can take various career paths, including research, management, and government roles, which offer vast career growth potential.","Graduates can take various career paths, including research, management, [investment banking](/site/blog/mba-in-investment-banking), and government roles, which offer vast career growth potential.",P37 lists career paths; adding investment banking as a same-kind list item wraps a distinctive title word at a comma boundary with near-zero added characters.,
/site/blog/nda-2-exam-dates,llm-skipped,nda-2-exam-dates,,,/site/blog/jee-mains-important-dates,skip,bridge,,,,No paragraph discusses JEE Mains or a concept close enough to warrant a natural link without forcing it.,
/site/blog/nda-2-exam-dates,llm-skipped,nda-2-exam-dates,,,/site/blog/ssc-exam-date-2025,skip,bridge,,,,SSC exams are not discussed in any eligible paragraph; inserting would be category-adjacent only.,
/site/blog/nda-2-exam-dates,llm-skipped,nda-2-exam-dates,,,/site/blog/clat-exam-date,skip,bridge,,,,CLAT is not discussed in any eligible paragraph; no natural placement exists.,
/site/blog/nda-2-exam-dates,llm-skipped,nda-2-exam-dates,,,/site/blog/sat-exam-dates,skip,bridge,,,,SAT exam is not discussed or referenced in any eligible paragraph.,
/site/blog/nda-2-exam-dates,llm-skipped,nda-2-exam-dates,,,/site/blog/ap-pgcet-exam-date,skip,bridge,,,,AP PGCET is not discussed in any eligible paragraph; no natural placement exists.,
/site/blog/bsc-nursing-course,llm-skipped,bsc-nursing-course,,,/site/blog/bds-course,skip,bridge,,,,"BDS (dentistry) is not discussed in any eligible paragraph; only nursing topics appear, making any insertion category-adjacent at best.",
/site/blog/bsc-nursing-course,llm-skipped,bsc-nursing-course,,,/site/blog/pharm-d-course,skip,bridge,,,,"Pharm D is not mentioned or discussed in any eligible paragraph, so no natural insertion point exists without forcing an off-topic reference.",
/site/blog/bsc-nursing-course,llm-skipped,bsc-nursing-course,,,/site/blog/bsc-mlt-course-fees,skip,bridge,,,,BSc MLT is not discussed in any eligible paragraph; inserting it would be purely category-adjacent with no natural anchor sentence available.,
/site/blog/jee-mains-admit-card,llm-skipped,jee-mains-admit-card,,,/site/blog/viteee-exam,skip,bridge,,,,No paragraph discusses VITEEE or a comparable exam admit card context that would make this link a natural fit rather than a forced category-adjacent insertion.,
/site/blog/jee-mains-admit-card,llm-skipped,jee-mains-admit-card,,,/site/blog/kcet-admit-card-2025-out,skip,bridge,,,,KCET is not discussed anywhere in the eligible paragraphs; inserting it would be purely category-adjacent with no contextual hook.,
