source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/keam-college-predictor,llm-skipped,keam-college-predictor,,,/site/blog/josaa-college-predictor,skip,bridge,,,,"No paragraph discusses JoSAA, IITs, NITs, or the JoSAA admission process; inserting it would be category-adjacent only.",
/site/blog/keam-college-predictor,llm-skipped,keam-college-predictor,,,/site/blog/josaa-rank-predictor-2025,skip,bridge,,,,No paragraph discusses JoSAA rank prediction or JEE-based admissions; the concept is not present in any eligible paragraph.,
/site/blog/keam-college-predictor,llm-skipped,keam-college-predictor,,,/site/blog/hstes-college-predictor,skip,bridge,,,,No paragraph discusses Haryana engineering admissions or HSTES; the concept is not present in any eligible paragraph.,
/site/blog/keam-college-predictor,llm-skipped,keam-college-predictor,,,/site/blog/aeee-rank-predictor,skip,bridge,,,,No paragraph discusses AEEE or Amrita entrance exam rank prediction; the concept is not present in any eligible paragraph.,
/site/blog/keam-college-predictor,llm-skipped,keam-college-predictor,,,/site/neet-college-predictor,skip,bridge,,,,No paragraph discusses NEET or medical college admissions; inserting it would be category-adjacent only.,
/site/blog/keam-rank-predictor,planned,keam-rank-predictor,post-body,1.0,/site/blog/keam-college-predictor,insert,wrap,KEAM Rank Predictor,The KEAM Rank Predictor tool analyses your expected marks and estimates your probable rank by comparing them with the previous year’s data and trends.,The [KEAM Rank Predictor](/site/blog/keam-college-predictor) tool analyses your expected marks and estimates your probable rank by comparing them with the previous year’s data and trends.,wrap-scan hit: 'KEAM rank predictor',
/site/blog/keam-rank-predictor,llm-skipped,keam-rank-predictor,,,/site/blog/viteee-rank-predictor,skip,bridge,,,,"No paragraph discusses VITEEE or its context in a way that would make the link a natural, non-algorithmic fit.",
/site/blog/keam-rank-predictor,planned,keam-rank-predictor,post-body,31.0,/site/blog/kcet-rank-predictor,insert,bridge,KCET rank predictor,"The tool uses historical trends, cutoff data, and scoring patterns from previous years to provide realistic predictions, which can help guide your admission strategy.","The tool uses historical trends, cutoff data, and scoring patterns from previous years to provide realistic predictions (like the [KCET rank predictor](/site/blog/kcet-rank-predictor) does for Karnataka), which can help guide your admission strategy.","P28 discusses how rank predictors use historical cutoff data for predictions, making a parenthetical reference to the KCET rank predictor natural as a parallel example.",
/site/blog/keam-rank-predictor,planned,keam-rank-predictor,post-body,41.0,/site/blog/ap-eamcet-college-predictor,insert,bridge,AP EAMCET college predictor,"Some advanced rank predictors also offer links or lists of colleges where you may be eligible to apply, based on your predicted rank and category.","Some advanced rank predictors, like the [AP EAMCET college predictor](/site/blog/ap-eamcet-college-predictor), also offer links or lists of colleges where you may be eligible to apply, based on your predicted rank and category.","P36 directly discusses rank predictors offering college lists by rank and category, which is exactly what the AP EAMCET college predictor does, making it a natural appositive example.",
/site/blog/keam-rank-predictor,llm-skipped,keam-rank-predictor,,,/site/blog/kiitee-rank-predictor,skip,bridge,,,,"No paragraph discusses KIITEE or its context in a way that would make the link a natural, non-algorithmic fit.",
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/neet-pg-rank-predictor,skip,bridge,,,,No paragraph discusses NEET PG rank prediction; all content is specific to NEET UG Kerala state quota.,
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/punjab-neet-rank-predictor-2025,skip,bridge,,,,No paragraph discusses Punjab or another state that would naturally connect; inserting it would be purely categorical with no contextual anchor in any eligible paragraph.,
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/keam-rank-predictor,skip,bridge,,,,"Sentence is under 40 characters and ends with a question mark, not a period — rule 10 excludes it.",
/site/blog/kerala-neet-rank-predictor-2025,planned,kerala-neet-rank-predictor-2025,post-body,70.0,/site/blog/maharashtra-neet-rank-predictor,insert,bridge,Maharashtra NEET rank predictor,The Kerala NEET rank predictor state quota allows you to assess your likelihood of securing a BDS seat in Kerala.,"The Kerala NEET rank predictor state quota allows you to assess your likelihood of securing a BDS seat in Kerala, as does the [Maharashtra NEET rank predictor](/site/blog/maharashtra-neet-rank-predictor).","Appends a short parallel clause at a punctuation boundary, keeping added visible characters within the cap.",
/site/blog/kerala-neet-rank-predictor-2025,dropped,kerala-neet-rank-predictor-2025,,,/site/blog/karnataka-neet-rank-predictor-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/kcet-rank-predictor,skip,bridge,,,,KCET is a Karnataka engineering entrance exam; no paragraph in this Kerala NEET medical admissions post discusses engineering or Karnataka context.,
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/ap-eamcet-college-predictor,skip,bridge,,,,AP EAMCET is an Andhra Pradesh engineering exam; no paragraph in this Kerala NEET post discusses AP or engineering college prediction.,
/site/blog/kerala-neet-rank-predictor-2025,llm-skipped,kerala-neet-rank-predictor-2025,,,/site/blog/andhra-pradesh-neet-rank-predictor-2025,skip,bridge,,,,No paragraph discusses Andhra Pradesh NEET rank prediction; the post is entirely focused on Kerala state quota and counselling.,
/site/blog/kerala-neet-rank-predictor-2025,planned,kerala-neet-rank-predictor-2025,post-body,11.0,/site/blog/aiims-rank-predictor-2025,insert,bridge,potential rank,The Kerala NEET rank predictor is a crucial tool that allows you to estimate your potential rank in Kerala based on your NEET marks.,The Kerala NEET rank predictor is a crucial tool that allows you to estimate your [potential rank](/site/blog/aiims-rank-predictor-2025) in Kerala based on your NEET marks.,"Wraps an existing phrase with near-zero added characters, keeping the sentence identical otherwise.",
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/neet-ug-counselling-in-bihar-2025,skip,bridge,,,,No paragraph discusses Bihar counselling or any concept specific to Bihar; category-adjacent only.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/tripura-neet-ug-counselling-dates,skip,bridge,,,,No paragraph discusses Tripura counselling or any concept specific to Tripura; category-adjacent only.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/odisha-neet-ug-counselling-dates,skip,bridge,,,,No paragraph discusses Odisha counselling or any concept specific to Odisha; category-adjacent only.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/meghalaya-neet-ug-counselling-dates,skip,bridge,,,,No paragraph discusses Meghalaya counselling or any concept specific to Meghalaya; category-adjacent only.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/up-neet-counselling,skip,bridge,,,,No paragraph discusses UP counselling or any concept specific to UP; category-adjacent only.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/telangana-neet-ug-counselling,skip,bridge,,,,No paragraph discusses Telangana counselling or a concept that naturally bridges to it without forced insertion.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/tamil-nadu-neet-counselling,skip,bridge,,,,No paragraph discusses Tamil Nadu counselling or a naturally wrappable phrase connecting to it.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/jharkhand-neet-ug-counselling,skip,bridge,,,,No paragraph discusses Jharkhand counselling or a concept that maps to it without forced insertion.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/maharashtra-neet-pg-counselling,skip,bridge,,,,The post covers UG counselling; Maharashtra NEET PG is a different exam and state — no eligible paragraph discusses this concept.,
/site/blog/kerala-neet-ug-counselling-dates,llm-skipped,kerala-neet-ug-counselling-dates,,,/site/blog/haryana-neet-pg-counselling,skip,bridge,,,,The post covers Kerala NEET UG; Haryana NEET PG is a different exam and state — no eligible paragraph discusses this concept.,
/site/blog/key-benefits-of-refinancing-student-loans,llm-skipped,key-benefits-of-refinancing-student-loans,,,/site/blog/myths-vs-facts-about-education-loans,skip,bridge,,,,"No sentence in any eligible paragraph discusses myths or misconceptions about education loans, so no natural, rule-compliant insertion point exists.",
/site/blog/key-benefits-of-refinancing-student-loans,llm-skipped,key-benefits-of-refinancing-student-loans,,,/site/blog/education-loan-refinancing-myths-debunked,skip,bridge,,,,"No sentence in eligible paragraphs discusses myths or misconceptions specifically about refinancing, making a natural, minimal, rule-compliant insertion impossible.",
/site/blog/key-benefits-of-refinancing-student-loans,llm-skipped,key-benefits-of-refinancing-student-loans,,,/site/blog/canara-bank-education-loan,skip,bridge,,,,No eligible prose sentence discusses Canara Bank specifically or introduces a bank-by-bank comparison where a Canara Bank link would be contextually accurate rather than merely category-adjacent.,
/site/blog/key-benefits-of-refinancing-student-loans,planned,key-benefits-of-refinancing-student-loans,post-body-2nd-half,1.0,/site/blog/myths-vs-facts-about-education-loans,insert,bridge,education loan myths,It is an ideal option for borrowers who have improved their financial profile since their original loan was disbursed.,It is an ideal option for borrowers who have improved their financial profile since their original loan was disbursed ([education loan myths](/site/blog/myths-vs-facts-about-education-loans) aside).,"Wraps a short parenthetical with an existing-concept phrase, adding under 30 visible characters.",
/site/blog/key-benefits-of-refinancing-student-loans,planned,key-benefits-of-refinancing-student-loans,post-body-2nd-half,16.0,/site/blog/education-loan-refinancing-myths-debunked,insert,bridge,refinancing myths debunked,"A balance transfer can help lower interest rates, reduce monthly payments, or consolidate multiple loans, but deciding if it's worth it depends on your financial situation.","A balance transfer can help lower interest rates, reduce monthly payments, or consolidate multiple loans, but deciding if it's worth it depends on your financial situation ([refinancing myths debunked](/site/blog/education-loan-refinancing-myths-debunked)).",Parenthetical at sentence end adds under 30 visible characters and uses key words from the slug.,
/site/blog/key-benefits-of-refinancing-student-loans,planned,key-benefits-of-refinancing-student-loans,post-body-2nd-half,8.0,/site/blog/top-up-on-education-loans,insert,bridge,top-up on education loans,"The benefits go beyond just a lower interest rate, providing you with a significant financial advantage.","The benefits go beyond just a lower interest rate, providing you with a significant financial advantage, from [top-up on education loans](/site/blog/top-up-on-education-loans) to better terms.","Adds a short appended phrase at a comma boundary using exact slug words, under 40 visible characters added.",
/site/blog/key-benefits-of-refinancing-student-loans,llm-skipped,key-benefits-of-refinancing-student-loans,,,/site/blog/canara-bank-education-loan,skip,bridge,,,,"No eligible prose paragraph discusses Canara Bank specifically; forcing this link would be category-adjacent only, violating rule 8.",
/site/blog/key-benefits-of-refinancing-student-loans,dropped,key-benefits-of-refinancing-student-loans,,,/site/blog/default-what-every-student-and-parent-must-know,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/xat-exam-pattern-2025,skip,bridge,,,,"XAT is an MBA entrance exam, but no paragraph discusses XAT specifically or in a context where linking it would be natural without forced insertion.",
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/aeee-exam-pattern,skip,bridge,,,,"AEEE is an engineering entrance exam, but no paragraph discusses AEEE or a context where it naturally fits without being category-adjacent filler.",
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/viteee-exam-pattern,skip,bridge,,,,VITEEE is a separate engineering entrance exam with no natural mention or discussion in any eligible paragraph.,
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/neet-pg-exam-pattern,skip,bridge,,,,"NEET PG is a postgraduate medical entrance exam; while KIITEE covers B.Sc. Nursing and Biotechnology, no paragraph discusses NEET PG or postgraduate medical admissions in a way that supports a natural",
/site/blog/kiitee-exam-pattern,dropped,kiitee-exam-pattern,,,/site/blog/mat-exam-pattern-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/cmat-exam-pattern-2025,skip,bridge,,,,No paragraph discusses CMAT or a concept closely enough to warrant a natural link without forced insertion.,
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/nmat-exam-pattern-2025,skip,bridge,,,,NMAT is not discussed or closely related to any specific paragraph in the post.,
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/met-exam-pattern,skip,bridge,,,,MET exam is not discussed or referenced in any eligible paragraph.,
/site/blog/kiitee-exam-pattern,planned,kiitee-exam-pattern,post-body,52.0,/site/blog/jee-mains-marking-scheme,insert,bridge,exam marking scheme,The authorities have released the KIITEE 2026 exam marking scheme on the official website.,The authorities have released the KIITEE 2026 [exam marking scheme](/site/blog/jee-mains-marking-scheme) on the official website.,"P22 is about the marking scheme, matching the JEE Mains marking scheme page topic, and wraps an existing phrase.",
/site/blog/kiitee-exam-pattern,llm-skipped,kiitee-exam-pattern,,,/site/blog/complete-guide-to-micat-exam-pattern,skip,bridge,,,,MICAT is not discussed or closely related to any eligible paragraph in the post.,
/site/blog/kiitee-rank-predictor,planned,kiitee-rank-predictor,post-body,24.0,/site/blog/kiitee-exam,insert,wrap,KIITEE exam,The KIITEE Rank Calculator 2026 is designed to estimate your expected rank in the KIITEE exam based on your performance and category.,The KIITEE Rank Calculator 2026 is designed to estimate your expected rank in the [KIITEE exam](/site/blog/kiitee-exam) based on your performance and category.,wrap-scan hit: 'kiitee exam',
/site/blog/kiitee-rank-predictor,llm-skipped,kiitee-rank-predictor,,,/site/blog/ap-eamcet-college-predictor,skip,bridge,,,,AP EAMCET is a different state-level exam with no natural connection to any paragraph discussing KIITEE-specific concepts.,
/site/blog/kiitee-rank-predictor,planned,kiitee-rank-predictor,post-body,36.0,/site/blog/josaa-rank-predictor-2025,insert,bridge,JoSAA rank predictor,"After appearing for the KIITEE 2026 exam, it's essential to promptly check your All India Rank (AIR) to plan your next steps in the admission process.","After appearing for the KIITEE 2026 exam, it's essential to promptly check your All India Rank (AIR) to plan your next steps in the admission process (the [JoSAA rank predictor](/site/blog/josaa-rank-predictor-2025) can help).",Short parenthetical at end of sentence adds under 40 visible characters and naturally references a related rank predictor for next-step planning.,
/site/blog/kiitee-rank-predictor,dropped,kiitee-rank-predictor,,,/site/blog/viteee-rank-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kiitee-rank-predictor,dropped,kiitee-rank-predictor,,,/site/blog/aeee-rank-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/kiitee-rank-predictor,llm-skipped,kiitee-rank-predictor,,,/site/blog/neet-pg-rank-predictor,skip,bridge,,,,"No paragraph discusses NEET PG rank prediction; the post is entirely about KIITEE engineering entrance, making any insertion category-adjacent at best.",
/site/blog/kiitee-rank-predictor,llm-skipped,kiitee-rank-predictor,,,/site/blog/karnataka-neet-rank-predictor-2025,skip,bridge,,,,"No paragraph discusses Karnataka NEET rank prediction; the post covers only KIITEE engineering admission, so no natural insertion point exists.",
/site/blog/kiitee-rank-predictor,llm-skipped,kiitee-rank-predictor,,,/site/blog/kerala-neet-rank-predictor-2025,skip,bridge,,,,"No paragraph discusses Kerala NEET rank prediction; the post is focused exclusively on KIITEE, making this link category-adjacent only.",
/site/blog/kotak-mahindra-education-loan,llm-skipped,kotak-mahindra-education-loan,,,/site/blog/education-loan-for-coaching,skip,bridge,,,,No paragraph discusses coaching courses or coaching-specific loan needs; inserting would be category-adjacent only.,
/site/blog/kotak-mahindra-education-loan,planned,kotak-mahindra-education-loan,post-body,40.0,/site/blog/propelld-vs-kotak-mahindra-bank-education,insert,bridge,Propelld vs Kotak Mahindra comparison,Transferring your education loan to Kotak Mahindra Bank can be a smart financial decision primarily because it offers competitive and potentially lower interest rates compared to many other lenders.,Transferring your education loan to Kotak Mahindra Bank can be a smart financial decision primarily because it offers competitive and potentially lower interest rates compared to many other lenders (see the [Propelld vs Kotak Mahindra comparison](/site/blog/propelld-vs-kotak-mahindra-bank-education)).,"Paragraph discusses why Kotak Mahindra is attractive versus other lenders, making a direct comparison link naturally relevant.",
/site/blog/kotak-mahindra-education-loan,planned,kotak-mahindra-education-loan,post-body,18.0,/site/blog/education-loan-for-ca-students,insert,bridge,CA students,"To qualify for a Kotak Mahindra education loan, applicants must meet specific eligibility criteria.","To qualify for a Kotak Mahindra education loan, applicants must meet specific eligibility criteria (including [CA students](/site/blog/education-loan-for-ca-students)).",Paragraph is about eligibility criteria for Kotak education loans; CA students are a distinct applicant category that fits naturally as a parenthetical example.,
/site/blog/kotak-mahindra-education-loan,planned,kotak-mahindra-education-loan,post-body,41.0,/site/blog/education-loan-for-iim,insert,bridge,IIM education loans,"The bank provides flexible repayment options, a longer repayment tenure of up to 15 years including a moratorium period, and covers a broad range of education-related expenses such as tuition, living costs, and travel.","The bank provides flexible repayment options, a longer repayment tenure of up to 15 years including a moratorium period, and covers a broad range of education-related expenses such as tuition, living costs, and travel (including [IIM education loans](/site/blog/education-loan-for-iim)).",Paragraph highlights broad coverage of education expenses; IIMs represent a prominent higher-education use case that fits as a parenthetical example.,
/site/blog/kotak-mahindra-education-loan,llm-skipped,kotak-mahindra-education-loan,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,No paragraph in the eligible set discusses SC/ST students or government-specific loan schemes; inserting would be category-adjacent only.,
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,planned,late-payment-fee-meaning-examples-and-how-to-avoid-it,post-body,3.0,/site/blog/loan-agreement,insert,wrap,loan agreement,"When you take an education loan, your loan agreement specifies the EMI due date, a grace period (if any), and the penalty clause for late payment.","When you take an education loan, your [loan agreement](/site/blog/loan-agreement) specifies the EMI due date, a grace period (if any), and the penalty clause for late payment.",wrap-scan hit: 'loan agreement',
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,llm-skipped,late-payment-fee-meaning-examples-and-how-to-avoid-it,,,/site/blog/education-loan-scams,skip,bridge,,,,No paragraph discusses loan scams or fraud; the topic is not present in any eligible paragraph.,
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,planned,late-payment-fee-meaning-examples-and-how-to-avoid-it,post-body,1.0,/site/blog/what-is-roi-in-education-loan,insert,bridge,ROI in education loan,"The fee amount varies by lender and loan product — as of 2025-26, most banks charge either a fixed monthly penalty (typically ₹500–₹1,000) or a percentage of the overdue EMI (typically 1–3%), subject to their Board-approved policy.","The fee amount varies by lender and loan product — as of 2025-26, most banks charge either a fixed monthly penalty (typically ₹500–₹1,000) or a percentage of the overdue EMI (typically 1–3%, separate from your [ROI in education loan](/site/blog/what-is-roi-in-education-loan)), subject to their Board-approved policy.","P1 discusses interest-related charges on education loans, making the ROI concept directly relevant; the anchor wraps a new parenthetical phrase at a punctuation boundary with under 30 added visible characters.",
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,llm-skipped,late-payment-fee-meaning-examples-and-how-to-avoid-it,,,/site/blog/education-loan-for-sweden,skip,bridge,,,,No paragraph discusses Sweden or any country-specific education loan; inserting it would be purely category-adjacent.,
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,llm-skipped,late-payment-fee-meaning-examples-and-how-to-avoid-it,,,/site/blog/origination-fees-in-student-loans,skip,bridge,,,,No eligible sentence in the paragraphs discusses origination fees; any insertion would require a forbidden connector or be purely category-adjacent.,
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,planned,late-payment-fee-meaning-examples-and-how-to-avoid-it,post-body,5.0,/site/blog/origination-fees-in-student-loans,insert,bridge,origination fees,"Always refer to your lender's latest loan agreement and KFS for the exact penal charge applicable to your account, as rates vary by institution (as of 2025-26).","Always refer to your lender's latest loan agreement and KFS for the exact penal charge applicable to your account, as rates vary by institution (as of 2025-26), alongside any [origination fees](/site/blog/origination-fees-in-student-loans).","Wraps an existing loan-cost concept as a short parenthetical addition at a punctuation boundary, under 30 visible characters added.",
/site/blog/living-cost-in-london,llm-skipped,living-cost-in-london,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,"No eligible paragraph discusses CA students or anything specific enough to CA education loans; placing it would be category-adjacent at best, violating rule 8.",
/site/blog/living-cost-in-london,dropped,living-cost-in-london,,,/site/blog/indian-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/loan-approval-based-on-students-potential,llm-skipped,loan-approval-based-on-students-potential,,,/site/blog/education-loan-for-ca-students,skip,bridge,,,,No paragraph discusses CA students or chartered accountancy specifically; category-adjacent only.,
/site/blog/loan-approval-based-on-students-potential,llm-skipped,loan-approval-based-on-students-potential,,,/site/blog/education-loan-in-kerala,skip,bridge,,,,No paragraph discusses Kerala or any regional geography; purely category-adjacent.,
/site/blog/loan-approval-based-on-students-potential,planned,loan-approval-based-on-students-potential,post-body,4.0,/site/blog/government-education-loan-for-sc-st-students,insert,bridge,SC/ST students,"Many bright individuals are left without options simply because they do not fit into the conventional mold of what a ""qualified borrower"" should look like.","Many bright individuals, including [SC/ST students](/site/blog/government-education-loan-for-sc-st-students), are left without options simply because they do not fit into the conventional mold of what a ""qualified borrower"" should look like.","P4 discusses students from lower socio-economic backgrounds being excluded, which directly matches the SC/ST government loan page's subject.",
/site/blog/loan-approval-based-on-students-potential,planned,loan-approval-based-on-students-potential,post-body,2.0,/site/blog/how-to-get-an-education-loan-easily,insert,bridge,get a loan approved easily,"Yes, a good academic record helps you get a loan approved easily, sometimes at a discounted interest rate too.","Yes, a good academic record helps you [get a loan approved easily](/site/blog/how-to-get-an-education-loan-easily), sometimes at a discounted interest rate too.","P2 directly discusses the ease of loan approval, matching the target page's topic of tips for quick/easy education loan approval.",
/site/blog/loan-approval-based-on-students-potential,planned,loan-approval-based-on-students-potential,post-body,7.0,/site/blog/education-loan-for-iit-students,insert,bridge,IIT or top college,"A well-regarded institution often has better placement records and industry connections, which can significantly enhance a student's job prospects after graduation.","A well-regarded institution (an [IIT or top college](/site/blog/education-loan-for-iit-students), for instance) often has better placement records and industry connections, which can significantly enhance a student's job prospects after graduation.","Wraps a new parenthetical phrase naming IIT specifically, keeping all original words intact and anchor within 2-8 words with a distinctive title word.",
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,planned,low-credit-score-for-abroad-education-loans-key-strategies,post-body,3.0,/site/blog/top-strategies-for-abroad-education-loan-repayment,insert,bridge,repayment options,"For international education loans, a solid credit score helps improve your chances of loan approval, influencing loan terms such as interest rates and repayment options.","For international education loans, a solid credit score helps improve your chances of loan approval, influencing loan terms such as interest rates and [repayment options](/site/blog/top-strategies-for-abroad-education-loan-repayment).","The sentence explicitly discusses repayment options as a loan term, making 'repayment options' a natural wrappable phrase for the abroad education loan repayment strategies page.",
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,planned,low-credit-score-for-abroad-education-loans-key-strategies,post-body,31.0,/site/blog/how-to-get-an-education-loan-with-low-cibil-score,insert,bridge,low credit score for abroad education loans,"A low credit score for abroad education loans can seem daunting, but it is possible with the right approach.","A [low credit score for abroad education loans](/site/blog/how-to-get-an-education-loan-with-low-cibil-score) can seem daunting, but it is possible with the right approach.","The phrase 'low credit score for abroad education loans' maps directly to the target page's topic and title, making it an ideal zero-addition wrap.",
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,planned,low-credit-score-for-abroad-education-loans-key-strategies,post-body,70.0,/site/blog/cibil-score-for-education-loan,insert,bridge,credit score,Improving your credit score before applying for an abroad education loan can increase your chances of approval and secure better terms.,Improving your [credit score](/site/blog/cibil-score-for-education-loan) before applying for an abroad education loan can increase your chances of approval and secure better terms.,"The paragraph is about improving credit score for education loan approval, directly matching the CIBIL score for education loan target page.",
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,llm-skipped,low-credit-score-for-abroad-education-loans-key-strategies,,,/site/blog/education-loan-repayment-all-you-need-to-know,skip,bridge,,,,"No remaining unoccupied paragraph contains a qualifying prose sentence (40+ characters) that directly discusses education loan repayment as its subject, and all close candidates are already used or ar",
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,dropped,low-credit-score-for-abroad-education-loans-key-strategies,,,/site/blog/how-can-a-good-or-bad-credit-score-affect-you,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/lowest-interest-rate-on-education-loan,llm-skipped,lowest-interest-rate-on-education-loan,,,/site/blog/what-is-education-loan-transfer,skip,bridge,,,,No paragraph discusses loan transfer or switching lenders as a concept; the topic is not covered in any eligible paragraph.,
/site/blog/lowest-interest-rate-on-education-loan,llm-skipped,lowest-interest-rate-on-education-loan,,,/site/mba-education-loan,skip,bridge,,,,No eligible paragraph specifically discusses MBA loans; mentions of professional courses are too brief and non-specific to anchor an MBA loan link naturally.,
/site/blog/lowest-interest-rate-on-education-loan,planned,lowest-interest-rate-on-education-loan,post-body,2.0,/site/blog/education-loan-refinance,insert,bridge,education loan refinancing,"By comparing lenders early, you can reduce your total cost of borrowing and avoid long-term debt stress.","By comparing lenders early, you can reduce your total cost of borrowing and avoid long-term debt stress ([education loan refinancing](/site/blog/education-loan-refinance) is one effective route).","Adds a short parenthetical at the sentence's punctuation boundary wrapping a distinctive phrase from the target title, no forbidden connectors used.",
/site/blog/lowest-interest-rate-on-education-loan,dropped,lowest-interest-rate-on-education-loan,,,/site/education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/btech-fees,skip,bridge,,,,No paragraph discusses BTech or engineering courses; category-adjacent only.,
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/bds-course,skip,bridge,,,,No paragraph discusses BDS or dental courses; category-adjacent only.,
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/dm-cardiology,skip,bridge,,,,No paragraph discusses DM Cardiology or medical postgraduate courses; category-adjacent only.,
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/bds-colleges-in-bangalore,skip,bridge,,,,No paragraph discusses BDS colleges in Bangalore; category-adjacent only.,
/site/blog/m-ed-course-fees,planned,m-ed-course-fees,post-body,51.0,/site/blog/mba-course-fees,insert,bridge,MBA course,"An M.Ed program is not just for teachers looking to advance their careers. It's also a valuable qualification for those interested in educational leadership, curriculum development, counselling, or specialised educational roles.","An M.Ed program is not just for teachers looking to advance their careers. It's also a valuable qualification for those interested in educational leadership, curriculum development, counselling, or specialised educational roles (unlike an [MBA course](/site/blog/mba-course-fees), which focuses on business).","P21 discusses career advancement and leadership roles, making an MBA course a natural contrast at a punctuation boundary.",
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/bca-course-fees,skip,bridge,,,,"BCA (Bachelor of Computer Applications) has no conceptual overlap with any paragraph discussing M.Ed programs, fees, eligibility, or education careers.",
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/bfa-course-fees,skip,bridge,,,,BFA (Bachelor of Fine Arts) fees is not discussed or meaningfully connected to any paragraph in this M.Ed post.,
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/msc-mathematics,skip,bridge,,,,MSc Mathematics has no topical connection to any paragraph in this M.Ed course fees post.,
/site/blog/m-ed-course-fees,llm-skipped,m-ed-course-fees,,,/site/blog/bpt-colleges-in-maharashtra,skip,bridge,,,,BPT colleges in Maharashtra are not discussed or relevantly connected to any paragraph in this M.Ed post.,
/site/blog/maharashtra-neet-rank-predictor,llm-skipped,maharashtra-neet-rank-predictor,,,/site/blog/kerala-neet-rank-predictor-2025,skip,bridge,,,,"No eligible paragraph discusses Kerala or introduces a natural, non-filler context to reference the Kerala NEET rank predictor without violating the forbidden connector or concept-relevance rules.",
